year,source_category,quantity_co2e_tonnes,facility_id
2022,Fugitives (Leakage),23.265858,1034
2022,Stationary Fuel Combustion,262949.13,1034
2022,On-site Transportation,2483.35,1034
2022,Fugitives (Venting),162.96,1034
2022,Fugitives (Flaring),4047.451,380
2022,Fugitives (Leakage),104.0878,380
2022,Stationary Fuel Combustion,97887.7497,380
2022,Fugitives (Venting),198.4695,380
2022,Fugitives (Flaring),10406.3319,1115
2022,Fugitives (Leakage),63.8811,1115
2022,Stationary Fuel Combustion,33027.2542,1115
2022,Fugitives (Venting),943.0041,1115
2022,Stationary Fuel Combustion,156.282795,1112
2022,Industrial Process,6.32276,1112
2022,On-site Transportation,8.23686,1112
2022,Stationary Fuel Combustion,360.333005,1113
2022,Industrial Process,6.123665,1113
2022,Stationary Fuel Combustion,2300.533,428
2022,On-site Transportation,965.483,428
2022,Waste,63270.0,428
2022,Stationary Fuel Combustion,29218.58533,571
2022,Industrial Process,17901.90846,571
2022,On-site Transportation,2970.618897,571
2022,Fugitives (Flaring),28812.018,1069
2022,Fugitives (Leakage),8.464213,1069
2022,Stationary Fuel Combustion,393452.261,1069
2022,Fugitives (Venting),7260.842,1069
2022,Fugitives (Flaring),9870.88,1948
2022,Fugitives (Leakage),356.96,1948
2022,Stationary Fuel Combustion,42936.43,1948
2022,Fugitives (Flaring),100.15,1951
2022,Fugitives (Leakage),482.1,1951
2022,Stationary Fuel Combustion,20893.47,1951
2022,Fugitives (Venting),6.45,1951
2022,Fugitives (Flaring),4263.07,1949
2022,Fugitives (Leakage),123.68,1949
2022,Stationary Fuel Combustion,43936.06,1949
2022,Fugitives (Venting),372.15,1949
2022,Fugitives (Flaring),7347.95,1447
2022,Fugitives (Leakage),54.13,1447
2022,Stationary Fuel Combustion,55881.38,1447
2022,Fugitives (Flaring),131.5555,914
2022,Fugitives (Leakage),762.933,914
2022,Stationary Fuel Combustion,18789.415,914
2022,On-site Transportation,2.8298,914
2022,Fugitives (Flaring),8434.016,180
2022,Fugitives (Leakage),1291.8,180
2022,Stationary Fuel Combustion,62682.231,180
2022,On-site Transportation,20.4977,180
2022,Fugitives (Venting),9351.0725,180
2022,Fugitives (Flaring),271.77392,576
2022,Fugitives (Leakage),6664.24883,576
2022,Stationary Fuel Combustion,1186484.139,576
2022,On-site Transportation,161.808,576
2022,Fugitives (Venting),1169.67882,576
2022,Fugitives (Leakage),56.94528,303
2022,Stationary Fuel Combustion,78096.43263,303
2022,On-site Transportation,57.58035,303
2022,CO2 from Biomass Combustion,0.0,839
2022,Stationary Fuel Combustion,40002.885,839
2022,On-site Transportation,559.725,839
2022,Fugitives (Flaring),283.38061,353
2022,Fugitives (Leakage),388.51618,353
2022,Stationary Fuel Combustion,88214.1774,353
2022,On-site Transportation,494.42759,353
2022,Fugitives (Flaring),115789.6775,116
2022,Fugitives (Leakage),65.39456,116
2022,Stationary Fuel Combustion,624818.6952,116
2022,Industrial Process,311678.9544,116
2022,On-site Transportation,1928.60392,116
2022,Fugitives (Venting),33164.47792,116
2022,Wastewater,21306.40869,116
2022,Stationary Fuel Combustion,12733.233,1012
2022,On-site Transportation,99.6131,1012
2022,Stationary Fuel Combustion,14874.931,840
2022,Stationary Fuel Combustion,10572.71,841
2022,Stationary Fuel Combustion,31.138363,1119
2022,On-site Transportation,57.961783,1119
2022,Waste,23115.015,1119
2022,CO2 from Biomass Combustion,0.0,802
2022,Fugitives (Flaring),357.014,802
2022,Stationary Fuel Combustion,63159.456,802
2022,Fugitives (Venting),344.4,802
2022,Wastewater,79.235,802
2022,Stationary Fuel Combustion,6206.8534,621
2022,On-site Transportation,8564.7224,621
2022,Waste,286.314,621
2022,CO2 from Biomass Combustion,0.0,1321
2022,On-site Transportation,310.58,1321
2022,Waste,28675.6,1321
2022,CO2 from Biomass Combustion,0.0,158
2022,Stationary Fuel Combustion,225386.1312,158
2022,On-site Transportation,3363.104,158
2022,CO2 from Biomass Combustion,0.0,610
2022,Stationary Fuel Combustion,9459.0995,610
2022,On-site Transportation,21049.9,610
2022,Wastewater,7.95,610
2022,Stationary Fuel Combustion,79886.96,363
2022,On-site Transportation,192.538,363
2022,CO2 from Biomass Combustion,0.0,115
2022,Stationary Fuel Combustion,110074.7376,115
2022,Industrial Process,902.8215,115
2022,On-site Transportation,1916.751,115
2022,Wastewater,51.675,115
2022,Stationary Fuel Combustion,14401.0,1961
2022,On-site Transportation,37337.68,1961
2022,Stationary Fuel Combustion,17677.665,1572
2022,On-site Transportation,1054.846,1572
2022,Fugitives (Flaring),216.69634,2068
2022,Fugitives (Leakage),39.62726,2068
2022,Stationary Fuel Combustion,17006.77353,2068
2022,Fugitives (Venting),9.73954,2068
2022,Fugitives (Flaring),16.76145,1107
2022,Fugitives (Leakage),257.6619,1107
2022,Stationary Fuel Combustion,24255.24626,1107
2022,Fugitives (Venting),150.76046,1107
2022,Fugitives (Flaring),32.65,904
2022,Fugitives (Leakage),66.564,904
2022,Stationary Fuel Combustion,13790.02,904
2022,Fugitives (Venting),36.0,904
2022,Fugitives (Flaring),7790.2731,239
2022,Fugitives (Leakage),310.8,239
2022,Stationary Fuel Combustion,109164.2821,239
2022,Fugitives (Venting),2227.07,239
2022,Fugitives (Flaring),7021.6,1646
2022,Fugitives (Leakage),147.62,1646
2022,Stationary Fuel Combustion,14741.51,1646
2022,Fugitives (Flaring),3908.17,1492
2022,Fugitives (Leakage),26.32,1492
2022,Stationary Fuel Combustion,36336.31,1492
2022,Fugitives (Venting),1839.25,1492
2022,Fugitives (Flaring),4048.00319,1983
2022,Stationary Fuel Combustion,8665.36037,1983
2022,Fugitives (Venting),326.54605,1983
2022,Fugitives (Leakage),96.1139,1941
2022,Stationary Fuel Combustion,24815.62486,1941
2022,Fugitives (Flaring),1242.16186,1371
2022,Fugitives (Leakage),237.68532,1371
2022,Stationary Fuel Combustion,33092.02469,1371
2022,Fugitives (Flaring),123.09254,874
2022,Fugitives (Leakage),38.38939,874
2022,Stationary Fuel Combustion,15502.77366,874
2022,Fugitives (Venting),1627.30142,874
2022,CO2 from Biomass Combustion,0.0,113
2022,Stationary Fuel Combustion,195901.0911,113
2022,On-site Transportation,3347.6979,113
2022,Waste,28348.6,113
2022,Wastewater,1372.7,113
2022,Stationary Fuel Combustion,122.453,727
2022,On-site Transportation,0.420465,727
2022,Wastewater,11232.256,727
2022,On-site Transportation,37.614,1890
2022,Waste,3227.5,1890
2022,Stationary Fuel Combustion,548.83,1109
2022,On-site Transportation,712.56,1109
2022,Waste,76832.0,1109
2022,Fugitives (Leakage),84.896,798
2022,Stationary Fuel Combustion,7184.35,798
2022,On-site Transportation,536.52,798
2022,Waste,21694.78,798
2022,Stationary Fuel Combustion,25061.67952,1579
2022,On-site Transportation,61.95262,1579
2022,Fugitives (Flaring),2200.6833,844
2022,Fugitives (Leakage),801.3172,844
2022,Stationary Fuel Combustion,59977.2078,844
2022,Fugitives (Venting),1973.2608,844
2022,Fugitives (Flaring),133.4194,923
2022,Fugitives (Leakage),90.1673,923
2022,Stationary Fuel Combustion,16911.1102,923
2022,Fugitives (Venting),415.4748,923
2022,Fugitives (Leakage),188.4208,584
2022,Stationary Fuel Combustion,223760.9115,584
2022,On-site Transportation,851.0043,584
2022,Waste,3685.29,584
2022,Wastewater,41.34,584
2022,Fugitives (Flaring),1703.7161,2028
2022,Fugitives (Leakage),422.7438,2028
2022,Stationary Fuel Combustion,4350.6751,2028
2022,Fugitives (Venting),4166.4236,2028
2022,Fugitives (Flaring),704.6806,989
2022,Fugitives (Leakage),448.5951,989
2022,Stationary Fuel Combustion,49176.8679,989
2022,Fugitives (Venting),19020.7398,989
2022,Fugitives (Flaring),1891.29917,1409
2022,Stationary Fuel Combustion,256101.9358,1409
2022,Fugitives (Flaring),8289.23218,1241
2022,Stationary Fuel Combustion,233854.8708,1241
2022,Fugitives (Venting),1421.86112,1241
2022,Fugitives (Flaring),1812.94542,1539
2022,Stationary Fuel Combustion,218743.6337,1539
2022,Fugitives (Venting),198.58482,1539
2022,Fugitives (Flaring),2297.27707,1015
2022,Stationary Fuel Combustion,182672.2284,1015
2022,Fugitives (Venting),244.66644,1015
2022,Fugitives (Flaring),12309.10358,1019
2022,Fugitives (Leakage),3614.978,1019
2022,Stationary Fuel Combustion,162789.2295,1019
2022,On-site Transportation,29.613,1019
2022,Fugitives (Venting),1826.04505,1019
2022,Fugitives (Flaring),351.93452,1452
2022,Stationary Fuel Combustion,19616.24524,1452
2022,Fugitives (Venting),592.45872,1452
2022,Fugitives (Flaring),9315.81913,1612
2022,Fugitives (Leakage),121.46214,1612
2022,Stationary Fuel Combustion,2177.1928,1612
2022,Fugitives (Flaring),11665.07202,1621
2022,Fugitives (Leakage),278.02735,1621
2022,Stationary Fuel Combustion,914.33994,1621
2022,Fugitives (Venting),6.66725,1621
2022,Fugitives (Flaring),7206.79235,1604
2022,Fugitives (Leakage),259.71555,1604
2022,Stationary Fuel Combustion,3391.3515,1604
2022,Fugitives (Flaring),11198.84164,1622
2022,Fugitives (Leakage),125.72762,1622
2022,Stationary Fuel Combustion,1403.03169,1622
2022,Fugitives (Venting),157.98448,1622
2022,Fugitives (Flaring),3871.9569,578
2022,Fugitives (Leakage),1608.7225,578
2022,Stationary Fuel Combustion,459730.1629,578
2022,On-site Transportation,94.6119,578
2022,Fugitives (Venting),386.5197,578
2022,Fugitives (Flaring),597.07426,1485
2022,Fugitives (Leakage),3.57433,1485
2022,Stationary Fuel Combustion,12164.4691,1485
2022,Fugitives (Venting),1121.47239,1485
2022,Fugitives (Flaring),1843.71765,292
2022,Fugitives (Leakage),2528.74711,292
2022,Stationary Fuel Combustion,861144.4195,292
2022,Fugitives (Flaring),195.9939,810
2022,Fugitives (Leakage),72.0091,810
2022,Stationary Fuel Combustion,11469.6426,810
2022,Fugitives (Venting),50.7701,810
2022,Fugitives (Flaring),145.7403,703
2022,Fugitives (Leakage),355.2563,703
2022,Stationary Fuel Combustion,17188.5361,703
2022,Fugitives (Venting),2948.5096,703
2022,Fugitives (Flaring),337.90956,1484
2022,Fugitives (Leakage),109.55837,1484
2022,Stationary Fuel Combustion,11829.08767,1484
2022,Fugitives (Venting),384.44692,1484
2022,Fugitives (Flaring),15530.93272,1637
2022,Fugitives (Flaring),8366.1301,1297
2022,Fugitives (Leakage),157.7976,1297
2022,Stationary Fuel Combustion,16216.211,1297
2022,Fugitives (Venting),267.5515,1297
2022,Stationary Fuel Combustion,39466.33485,749
2022,On-site Transportation,44.5757,749
2022,Stationary Fuel Combustion,49810.3956,915
2022,On-site Transportation,446.7751,915
2022,Fugitives (Flaring),9292.414559,1358
2022,Fugitives (Leakage),5808.778128,1358
2022,Stationary Fuel Combustion,252217.0178,1358
2022,Fugitives (Flaring),1574.985001,1607
2022,Fugitives (Leakage),899.487684,1607
2022,Stationary Fuel Combustion,8462.853797,1607
2022,Fugitives (Venting),49.71754,1607
2022,Fugitives (Flaring),764.82,2023
2022,Fugitives (Leakage),38.65,2023
2022,Stationary Fuel Combustion,9450.2,2023
2022,Fugitives (Venting),74.25,2023
2022,Fugitives (Flaring),1133.510272,1018
2022,Fugitives (Leakage),339.740487,1018
2022,Stationary Fuel Combustion,12842.77541,1018
2022,Fugitives (Flaring),2201.152541,664
2022,Fugitives (Leakage),1068.230378,664
2022,Stationary Fuel Combustion,11190.62809,664
2022,Fugitives (Flaring),522.34425,1652
2022,Stationary Fuel Combustion,26703.61526,1652
2022,Fugitives (Venting),20.97136,1652
2022,Fugitives (Flaring),896.843505,725
2022,Fugitives (Leakage),612.285036,725
2022,Stationary Fuel Combustion,21596.34314,725
2022,Fugitives (Flaring),119.46846,938
2022,Fugitives (Leakage),196.619584,938
2022,Stationary Fuel Combustion,24397.16143,938
2022,Fugitives (Flaring),33.258595,676
2022,Fugitives (Leakage),2807.244366,676
2022,Stationary Fuel Combustion,31792.05157,676
2022,Fugitives (Leakage),24.12,2044
2022,Stationary Fuel Combustion,13443.4,2044
2022,Fugitives (Venting),443.21,2044
2022,Fugitives (Flaring),5417.346724,1464
2022,Fugitives (Leakage),1452.340942,1464
2022,Stationary Fuel Combustion,44157.70611,1464
2022,Fugitives (Flaring),9364.0634,512
2022,Fugitives (Leakage),521.6889,512
2022,Stationary Fuel Combustion,30798.92228,512
2022,Fugitives (Venting),8074.26455,512
2022,Fugitives (Flaring),676.07,1042
2022,Fugitives (Leakage),516.71,1042
2022,Stationary Fuel Combustion,26141.77,1042
2022,Fugitives (Venting),978.8,1042
2022,Fugitives (Flaring),512.23076,848
2022,Fugitives (Leakage),135.62397,848
2022,Stationary Fuel Combustion,11648.02866,848
2022,Fugitives (Venting),4528.32247,848
2022,Fugitives (Flaring),4250.714127,533
2022,Fugitives (Leakage),6377.421185,533
2022,Stationary Fuel Combustion,47732.0303,533
2022,Fugitives (Flaring),108.6,925
2022,Fugitives (Leakage),40.04,925
2022,Stationary Fuel Combustion,41379.38,925
2022,Fugitives (Venting),136.16,925
2022,Fugitives (Flaring),925.47901,773
2022,Fugitives (Leakage),128.80465,773
2022,Stationary Fuel Combustion,28252.19631,773
2022,Fugitives (Venting),79.896,773
2022,Fugitives (Flaring),2509.892942,971
2022,Fugitives (Leakage),2687.715266,971
2022,Stationary Fuel Combustion,54832.81376,971
2022,Fugitives (Flaring),14666.87,317
2022,Fugitives (Leakage),503.66,317
2022,Stationary Fuel Combustion,71653.42,317
2022,Fugitives (Venting),331.44,317
2022,Fugitives (Leakage),28.39,657
2022,Stationary Fuel Combustion,11604.89,657
2022,Fugitives (Venting),328.92,657
2022,Fugitives (Leakage),24.36,1403
2022,Stationary Fuel Combustion,10859.17,1403
2022,Fugitives (Venting),36.98,1403
2022,Fugitives (Flaring),7818.43,658
2022,Fugitives (Leakage),25.78,658
2022,Stationary Fuel Combustion,6588.24,658
2022,Fugitives (Venting),58.1,658
2022,Fugitives (Flaring),2893.594035,558
2022,Fugitives (Leakage),3440.695142,558
2022,Stationary Fuel Combustion,63319.29072,558
2022,Fugitives (Flaring),3300.11,170
2022,Fugitives (Leakage),91.26,170
2022,Stationary Fuel Combustion,116930.76,170
2022,Fugitives (Venting),310501.95,170
2022,CO2 from Biomass Combustion,0.0,328
2022,Fugitives (Flaring),150.64,328
2022,On-site Transportation,743.68,328
2022,Waste,96987.71,328
2022,Fugitives (Flaring),6438.02105,1521
2022,Fugitives (Leakage),2484.542075,1521
2022,Stationary Fuel Combustion,72328.34878,1521
2022,Fugitives (Venting),57.862474,1521
2022,Fugitives (Flaring),15159.9839,2027
2022,Stationary Fuel Combustion,1341.7639,2027
2022,Fugitives (Flaring),4377.889125,1014
2022,Fugitives (Leakage),696.139287,1014
2022,Stationary Fuel Combustion,93103.07448,1014
2022,Fugitives (Venting),61.104915,1014
2022,Fugitives (Flaring),4801.428635,1066
2022,Fugitives (Leakage),3687.198795,1066
2022,Stationary Fuel Combustion,91246.47377,1066
2022,Fugitives (Venting),1910.776032,1066
2022,Fugitives (Leakage),28.67,1603
2022,Stationary Fuel Combustion,9052.84,1603
2022,Fugitives (Venting),1693.44,1603
2022,Stationary Fuel Combustion,13849.33,1967
2022,Fugitives (Flaring),786.52,1423
2022,Fugitives (Leakage),28.4,1423
2022,Stationary Fuel Combustion,17805.16,1423
2022,Fugitives (Venting),14.57,1423
2022,Fugitives (Flaring),13566.05742,1382
2022,Fugitives (Leakage),2158.449685,1382
2022,Stationary Fuel Combustion,173142.7076,1382
2022,Fugitives (Venting),638.474685,1382
2022,Fugitives (Flaring),1297.55,670
2022,Fugitives (Leakage),32.05,670
2022,Stationary Fuel Combustion,34289.81,670
2022,Fugitives (Flaring),3723.38006,1491
2022,Fugitives (Leakage),336.89266,1491
2022,Stationary Fuel Combustion,7436.20639,1491
2022,Fugitives (Venting),405.30326,1491
2022,Fugitives (Flaring),2012.0056,732
2022,Stationary Fuel Combustion,4558.907,732
2022,Wastewater,40377.84292,732
2022,Fugitives (Flaring),31.59,1503
2022,Fugitives (Leakage),28.39,1503
2022,Stationary Fuel Combustion,12891.1,1503
2022,Fugitives (Venting),100.58,1503
2022,Stationary Fuel Combustion,10320.47008,483
2022,On-site Transportation,112068.7536,483
2022,Fugitives (Flaring),590.0041,1639
2022,Fugitives (Leakage),11.01558,1639
2022,Stationary Fuel Combustion,15628.53116,1639
2022,Fugitives (Venting),87.74821,1639
2022,Stationary Fuel Combustion,333.1897,2022
2022,On-site Transportation,2956.5416,2022
2022,Fugitives (Flaring),3989.28,511
2022,Fugitives (Leakage),27.45,511
2022,Stationary Fuel Combustion,42442.21,511
2022,Fugitives (Venting),1573.71,511
2022,Stationary Fuel Combustion,9378.32865,1974
2022,Fugitives (Venting),796.953,1974
2022,Fugitives (Leakage),52.94,1412
2022,Stationary Fuel Combustion,13139.25,1412
2022,Fugitives (Venting),36.98,1412
2022,CO2 from Biomass Combustion,0.0,204
2022,Stationary Fuel Combustion,82326.342,204
2022,Industrial Process,1028.0,204
2022,On-site Transportation,1761.635,204
2022,Waste,1175.552,204
2022,Fugitives (Flaring),460.38,1660
2022,Fugitives (Leakage),15.97,1660
2022,Stationary Fuel Combustion,40001.39,1660
2022,Fugitives (Leakage),767.34,1634
2022,Stationary Fuel Combustion,14488.75,1634
2022,Fugitives (Leakage),236.4446,1411
2022,Stationary Fuel Combustion,11620.8085,1411
2022,Fugitives (Venting),47.962,1411
2022,Stationary Fuel Combustion,13075.65741,1984
2022,Stationary Fuel Combustion,9400.16698,1600
2022,Fugitives (Venting),966.86718,1600
2022,Fugitives (Flaring),25.0833,1989
2022,Stationary Fuel Combustion,1661.37562,1989
2022,Fugitives (Venting),16091.98063,1989
2022,Fugitives (Flaring),232.21044,1647
2022,Stationary Fuel Combustion,16378.75398,1647
2022,Fugitives (Venting),6046.92704,1647
2022,Fugitives (Flaring),5713.45834,1661
2022,Stationary Fuel Combustion,36564.82842,1661
2022,Fugitives (Venting),197.97934,1661
2022,Stationary Fuel Combustion,1256.61453,2085
2022,Fugitives (Venting),11275.38078,2085
2022,Stationary Fuel Combustion,1786.66381,1658
2022,Fugitives (Venting),32428.28149,1658
2022,Stationary Fuel Combustion,778.69157,2079
2022,Fugitives (Venting),10301.58995,2079
2022,Stationary Fuel Combustion,867.44416,1632
2022,Fugitives (Venting),13512.65651,1632
2022,Fugitives (Leakage),28379.4,271
2022,Stationary Fuel Combustion,8003.35072,271
2022,On-site Transportation,45996.8756,271
2022,Stationary Fuel Combustion,239.347371,423
2022,On-site Transportation,2900.4622,423
2022,Waste,29607.59001,423
2022,Fugitives (Flaring),20682.3034,550
2022,Fugitives (Leakage),231.2772,550
2022,Stationary Fuel Combustion,179904.9508,550
2022,Fugitives (Venting),681.4557,550
2022,Fugitives (Flaring),6449.727,552
2022,Fugitives (Leakage),555.5873,552
2022,Stationary Fuel Combustion,116042.7571,552
2022,Fugitives (Venting),937.1421,552
2022,Fugitives (Flaring),9632.5272,338
2022,Fugitives (Leakage),1036.474,338
2022,Stationary Fuel Combustion,207701.0302,338
2022,Fugitives (Venting),4315.9054,338
2022,Fugitives (Flaring),15595.2225,2088
2022,Fugitives (Leakage),89.56366,2088
2022,Stationary Fuel Combustion,2315.9329,2088
2022,Fugitives (Venting),440.4538,2088
2022,Fugitives (Flaring),17927.5021,1644
2022,Fugitives (Leakage),43.359249,1644
2022,Stationary Fuel Combustion,2459.5199,1644
2022,Fugitives (Venting),1.7872,1644
2022,Fugitives (Flaring),18784.3931,1663
2022,Fugitives (Leakage),185.319338,1663
2022,Stationary Fuel Combustion,30050.1063,1663
2022,Fugitives (Venting),0.6359,1663
2022,Fugitives (Flaring),19447.7977,1454
2022,Fugitives (Leakage),422.6131,1454
2022,Stationary Fuel Combustion,27615.0371,1454
2022,Fugitives (Venting),218.7181,1454
2022,Fugitives (Flaring),2004.7246,1939
2022,Fugitives (Leakage),607.7293,1939
2022,Stationary Fuel Combustion,40713.6364,1939
2022,Fugitives (Venting),584.7958,1939
2022,CO2 from Biomass Combustion,0.0,256
2022,Stationary Fuel Combustion,209491.2828,256
2022,Industrial Process,906.5293,256
2022,On-site Transportation,2679.2441,256
2022,Fugitives (Flaring),1702.3072,1964
2022,Fugitives (Leakage),402.1422,1964
2022,Stationary Fuel Combustion,18999.7371,1964
2022,Fugitives (Venting),512.2964,1964
2022,Fugitives (Flaring),257.082,1930
2022,Fugitives (Leakage),588.6957,1930
2022,Stationary Fuel Combustion,12941.1765,1930
2022,Fugitives (Venting),243.7018,1930
2022,Fugitives (Flaring),581.0458,985
2022,Fugitives (Leakage),9.0871,985
2022,Stationary Fuel Combustion,9538.7431,985
2022,Fugitives (Venting),70.7147,985
2022,Stationary Fuel Combustion,15909.27,863
2022,Stationary Fuel Combustion,18207.69,864
2022,Fugitives (Flaring),52441.62085,928
2022,Fugitives (Leakage),1783.85977,928
2022,Stationary Fuel Combustion,14472.09345,928
2022,Fugitives (Venting),523.46412,928
2022,Fugitives (Flaring),3731.3667,1303
2022,Fugitives (Leakage),532.9743,1303
2022,Stationary Fuel Combustion,65415.367,1303
2022,Fugitives (Venting),1392.112,1303
2022,Stationary Fuel Combustion,13906.12037,1575
2022,On-site Transportation,1895.54,1575
2022,Stationary Fuel Combustion,32671.106,668
2022,On-site Transportation,28.7965,668
2022,Fugitives (Flaring),53783.74339,430
2022,Fugitives (Leakage),549.71035,430
2022,Stationary Fuel Combustion,69123.56119,430
2022,On-site Transportation,7.377,430
2022,Fugitives (Venting),1088.10721,430
2022,Fugitives (Flaring),264.8029,1929
2022,Fugitives (Leakage),819.7681,1929
2022,Stationary Fuel Combustion,40297.4518,1929
2022,Fugitives (Venting),321.7573,1929
2022,Stationary Fuel Combustion,8063.33,1597
2022,Fugitives (Flaring),2676.15612,341
2022,Fugitives (Leakage),105.1297,341
2022,Stationary Fuel Combustion,46169.35399,341
2022,Fugitives (Venting),19359.19064,341
2022,Stationary Fuel Combustion,1742.601,686
2022,Industrial Process,25492.269,686
2022,Fugitives (Flaring),5982.9325,1360
2022,Fugitives (Leakage),1070.924,1360
2022,Stationary Fuel Combustion,99125.7902,1360
2022,On-site Transportation,34.593976,1360
2022,Fugitives (Venting),1951.0495,1360
2022,Fugitives (Leakage),33.288,1902
2022,Stationary Fuel Combustion,13644.45,1902
2022,Fugitives (Venting),553.21,1902
2022,Stationary Fuel Combustion,20436.286,490
2022,On-site Transportation,351.25,490
2022,Wastewater,0.13356,490
2022,Fugitives (Flaring),11804.628,127
2022,Fugitives (Leakage),4730.286,127
2022,Stationary Fuel Combustion,250210.0509,127
2022,On-site Transportation,75.676002,127
2022,Fugitives (Venting),47502.9496,127
2022,Fugitives (Leakage),5.376,833
2022,Stationary Fuel Combustion,20872.55,833
2022,Fugitives (Flaring),2878.82,1086
2022,Fugitives (Leakage),58.5,1086
2022,Stationary Fuel Combustion,24490.81,1086
2022,Fugitives (Venting),362.09,1086
2022,Stationary Fuel Combustion,18018.4657,1072
2022,On-site Transportation,68.961,1072
2022,Fugitives (Flaring),71.81,913
2022,Stationary Fuel Combustion,12847.49,913
2022,Fugitives (Leakage),29.592,1083
2022,Stationary Fuel Combustion,15469.23,1083
2022,Fugitives (Venting),1106.04,1083
2022,Fugitives (Leakage),15.804,2026
2022,Stationary Fuel Combustion,14336.92,2026
2022,Fugitives (Flaring),3934.62,877
2022,Stationary Fuel Combustion,7151.21,877
2022,Fugitives (Venting),3081.09,877
2022,Fugitives (Leakage),9.408,2036
2022,Stationary Fuel Combustion,21076.62,2036
2022,Fugitives (Flaring),1374.33,907
2022,Fugitives (Leakage),150.288,907
2022,Stationary Fuel Combustion,13834.45,907
2022,Fugitives (Venting),1024.31,907
2022,Fugitives (Flaring),1909.58,834
2022,Fugitives (Leakage),99.852,834
2022,Stationary Fuel Combustion,35468.99,834
2022,Fugitives (Venting),619.46,834
2022,Fugitives (Flaring),9769.73,178
2022,Fugitives (Leakage),103.884,178
2022,Stationary Fuel Combustion,17586.58,178
2022,Fugitives (Venting),3457.16,178
2022,Fugitives (Leakage),58.5,1959
2022,Stationary Fuel Combustion,12658.41,1959
2022,Fugitives (Venting),1020.36,1959
2022,Fugitives (Flaring),12867.9785,126
2022,Fugitives (Leakage),3585.613,126
2022,Stationary Fuel Combustion,153994.5247,126
2022,Fugitives (Venting),2984.4297,126
2022,Fugitives (Leakage),15.804,2037
2022,Stationary Fuel Combustion,18851.38132,2037
2022,Fugitives (Venting),139.61512,2037
2022,Fugitives (Flaring),268.84,334
2022,Fugitives (Leakage),48.072,334
2022,Stationary Fuel Combustion,31595.04,334
2022,Fugitives (Venting),902.1,334
2022,Stationary Fuel Combustion,12604.39,1897
2022,Fugitives (Flaring),145.55,277
2022,Fugitives (Leakage),147.264,277
2022,Stationary Fuel Combustion,24278.9,277
2022,Fugitives (Venting),512.16,277
2022,Fugitives (Leakage),146.928,818
2022,Stationary Fuel Combustion,12030.32,818
2022,Fugitives (Venting),572.11,818
2022,Stationary Fuel Combustion,17416.63,2035
2022,Fugitives (Flaring),104.46,1080
2022,Fugitives (Leakage),33.288,1080
2022,Stationary Fuel Combustion,26047.1,1080
2022,Fugitives (Venting),2568.32,1080
2022,Fugitives (Flaring),21.45,1922
2022,Fugitives (Leakage),164.4,1922
2022,Stationary Fuel Combustion,11359.41,1922
2022,Fugitives (Venting),28.02,1922
2022,Fugitives (Flaring),3272.74,125
2022,Fugitives (Leakage),131.124,125
2022,Stationary Fuel Combustion,74096.39,125
2022,Fugitives (Venting),429.23,125
2022,Fugitives (Flaring),128.2,1037
2022,Fugitives (Leakage),40.008,1037
2022,Stationary Fuel Combustion,25803.93,1037
2022,Fugitives (Venting),268.28,1037
2022,Fugitives (Flaring),1201.04,110
2022,Fugitives (Leakage),66.228,110
2022,Stationary Fuel Combustion,32793.14,110
2022,Fugitives (Venting),3050.22,110
2022,Fugitives (Leakage),145.236,1919
2022,Stationary Fuel Combustion,10241.38,1919
2022,Fugitives (Venting),996.42,1919
2022,Fugitives (Flaring),464.29,1901
2022,Stationary Fuel Combustion,11614.26,1901
2022,Fugitives (Venting),1897.05,1901
2022,Fugitives (Flaring),1509.02,903
2022,Fugitives (Leakage),87.42,903
2022,Stationary Fuel Combustion,14031.57,903
2022,Fugitives (Venting),1502.06,903
2022,Fugitives (Flaring),10744.61,316
2022,Fugitives (Leakage),110.952,316
2022,Stationary Fuel Combustion,78616.73,316
2022,Fugitives (Venting),1040.71,316
2022,Fugitives (Flaring),4830.92,315
2022,Fugitives (Leakage),97.5,315
2022,Stationary Fuel Combustion,53423.17,315
2022,Fugitives (Venting),1699.9,315
2022,Fugitives (Flaring),185.62,836
2022,Fugitives (Leakage),65.892,836
2022,Stationary Fuel Combustion,14107.9,836
2022,Fugitives (Venting),1965.14,836
2022,Stationary Fuel Combustion,580309.9404,1436
2022,On-site Transportation,423.450694,1436
2022,CO2 from Biomass Combustion,0.0,417
2022,Waste,100025.01,417
2022,Fugitives (Flaring),1026.27,902
2022,Fugitives (Leakage),33.288,902
2022,Stationary Fuel Combustion,9424.71,902
2022,Fugitives (Venting),122.88,902
2022,CO2 from Biomass Combustion,0.0,769
2022,Waste,91610.4364,769
2022,Fugitives (Flaring),2250.68,862
2022,Fugitives (Leakage),39.0,862
2022,Stationary Fuel Combustion,18335.73,862
2022,Fugitives (Venting),362.49,862
2022,Fugitives (Leakage),73.968,1081
2022,Stationary Fuel Combustion,14050.08,1081
2022,Stationary Fuel Combustion,505265.093,1089
2022,Industrial Process,879607.5755,1089
2022,On-site Transportation,2890.9912,1089
2022,Fugitives (Flaring),2333.52,1896
2022,Fugitives (Leakage),15.804,1896
2022,Stationary Fuel Combustion,13035.06,1896
2022,Fugitives (Venting),489.83,1896
2022,Fugitives (Flaring),109.93,1920
2022,Fugitives (Leakage),37.656,1920
