facility_id,ghgrp_id,facility_name,npri_id,province,naics_code,naics_description
1089,G11675,Usine McInnis,29883,Quebec,327310,Cement Manufacturing
1090,G11676,BRAZEAU 14-30-45-11W5 MWOB,27372,Alberta,211110,Oil and gas extraction (except oil sands)
1091,G11677,INNES GAS PLANT 12-22-7-11-W2,24656,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1092,G11678,Newell Regional Landfill,,Alberta,562210,Waste Treatment and Disposal
1093,G11679,PETRO-CAN MED HAT #3,,Alberta,211110,Oil and gas extraction (except oil sands)
1094,G11680,PETRO-CAN ALDERSON,,Alberta,211110,Oil and gas extraction (except oil sands)
1095,G11683,Gilby 2-27 Gas Plant,,Alberta,211110,Oil and gas extraction (except oil sands)
1096,G11687,Turner Valley Battery 6-16,,Alberta,211110,Oil and gas extraction (except oil sands)
1097,G11689,Morningside 11-35-042-01W5 Compressor,,Alberta,211110,Oil and gas extraction (except oil sands)
1098,G11691,Marlboro Gas Plant 05-29-055-19W5 (GHGRP),,Alberta,211110,Oil and gas extraction (except oil sands)
1099,G11692,SOUTH ROSEVEAR 11-36-053-15W5 Compressor,,Alberta,211110,Oil and gas extraction (except oil sands)
1100,G11693,Willesden Green 10-34-040-06W5 Compressor,,Alberta,211110,Oil and gas extraction (except oil sands)
1101,G11694,Pine Creek 12-02-056-19W5 Compressor (GHGRP),,Alberta,211110,Oil and gas extraction (except oil sands)
1102,G11695,Ansell Gas Plant 12-31-050-17W5 (GHGRP),,Alberta,211110,Oil and gas extraction (except oil sands)
1103,G11696,Gilby 03-28-041-04W5 Compressor,,Alberta,211110,Oil and gas extraction (except oil sands)
1104,G11697,BILBO GAS PLANT 4-25-65-7W6,,Alberta,211110,Oil and gas extraction (except oil sands)
1105,G11698,LET de Neuville,31773,Quebec,562210,Waste Treatment and Disposal
1106,G11699,PCR FERRIER 7-16 COMP.,16752,Alberta,211110,Oil and gas extraction (except oil sands)
1107,G11700,04-08 Blue Rapids,33637,Alberta,211110,Oil and gas extraction (except oil sands)
1108,G11701,Valhalla Plant 13-21-76-9W6,23770,Alberta,211110,Oil and gas extraction (except oil sands)
1109,G11702,Fort McMurray Regional Landfill,,Alberta,562210,Waste Treatment and Disposal
1110,G11712,Leduc & District Regional Waste Facility,,Alberta,562210,Waste Treatment and Disposal
1111,G11713,Placid 6-29,29971,Alberta,211110,Oil and gas extraction (except oil sands)
1112,G11714,Usine de production d'eau potable,8611,Quebec,221310,Water Supply and Irrigation Systems
1113,G11715,Usine d'épuration,6128,Quebec,221320,Sewage Treatment Facilities
1114,G11716,Brockville Activated Alumina Plant,11651,Ontario,325999,All Other Miscellaneous Chemical Product Manufacturing
1115,G11717,Jayar 06-08-062-03W6 GP,27828,Alberta,211110,Oil and gas extraction (except oil sands)
1116,G11718,North York Division,,Ontario,331317,"Aluminum Rolling, Drawing, Extruding and Alloying"
1117,G11719,Whitby,125,Ontario,322121,Paper (except Newsprint) Mills
1118,G11721,Armstrong Spallumcheen Recycling and Disposal Facility,,British Columbia,562210,Waste Treatment and Disposal
1119,G11722,Sechelt Landfill,,British Columbia,562210,Waste Treatment and Disposal
1120,G11723,Port Colborne Refinery,1471,Ontario,331410,Non-Ferrous Metal (except Aluminum) Smelting and Refining
1121,G11724,Greater Vernon Recycling and Disposal Facility,,British Columbia,562210,Waste Treatment and Disposal
1122,G11725,Alix Malthouse,,Alberta,311214,Rice Milling and Malt Manufacturing
1123,G11726,LEDCD de Pierrefonds,29986,Quebec,562210,Waste Treatment and Disposal
1124,G11728,Tupper Main Field,,British Columbia,211110,Oil and gas extraction (except oil sands)
1125,G11729,Dundas,5987,Ontario,311614,Rendering and Meat Processing from Carcasses
1126,G11730,Usine Vaudreuil,2978,Quebec,331313,Primary Production of Alumina and Aluminum
1127,G11731,Burlington,,Ontario,311617,Hog slaughtering
1128,G11732,Clearwater Regional Landfill (formerly the Rocky Regional Landfill),,Alberta,562210,Waste Treatment and Disposal
1129,G11733,Carbon,15437,Alberta,221210,Natural Gas Distribution
1130,G11734,DSO Timmins Project,26423,Quebec,212210,Iron Ore Mining
1131,G11736,North American Lithium,28726,Quebec,212299,All Other Metal Ore Mining
1132,G11737,Pouce Coupe Gas Plant,16491,Alberta,211110,Oil and gas extraction (except oil sands)
1133,G11738,Aitken Creek Plant,20089,British Columbia,211110,Oil and gas extraction (except oil sands)
1134,G11739,Fourth Creek Gas Plant,16489,Alberta,211110,Oil and gas extraction (except oil sands)
1135,G11740,11-19 Compressor Station,16487,Alberta,211110,Oil and gas extraction (except oil sands)
1136,G11742,Agincourt Plant,423,Ontario,324190,Other Petroleum and Coal Products Manufacturing
1137,G11743,Green Electron Power Plant,29241,Ontario,221112,Fossil-Fuel Electric Power Generation
1138,G11744,Pickering,3282,Ontario,331317,"Aluminum Rolling, Drawing, Extruding and Alloying"
1139,G11745,Carleton university,,Ontario,611310,Universities
1140,G11747,St. David's Hydroponics,,Ontario,111419,Other Food Crops Grown Under Cover
1141,G11748,Six Nations Natural Gas Company Limited,,Ontario,221210,Natural Gas Distribution
1142,G11749,Worsley (Birchcliff) Sour Gas Plant,16188,Alberta,211110,Oil and gas extraction (except oil sands)
1143,G11750,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,276,Ontario,331110,Iron and Steel Mills and Ferro-Alloy Manufacturing
1144,G11751,Oakville Trafalgar Memorial Hospital,,Ontario,622111,General (except Paediatric) Hospitals
1145,G11752,Lakeridge Health Oshawa,7272,Ontario,622111,General (except Paediatric) Hospitals
1146,G11754,980 Oliver Road,,Ontario,622111,General (except Paediatric) Hospitals
1147,G11755,Brantford Facility,10933,Ontario,332113,Forging
1148,G11757,TEINE Coleville 3-14,17689,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1149,G11759,Niagara PVC Plant,5762,Ontario,325210,Resin and Synthetic Rubber Manufacturing
1150,G11760,TEINE Dodsland 13-12,26202,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1151,G11761,Dodsland 07-05-032-22W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1152,G11763,TEINE Dodsland 8-34,23653,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1153,G11765,ArcelorMittal long Products Canada - Hamilton East,4045,Ontario,331222,Steel Wire Drawing
1154,G11766,Sil Industrial Minerals Lamont Plant,30003,Alberta,212398,All Other Non-Metallic Mineral Mining and Quarrying
1155,G11767,Rio Tinto Fer et Titane inc. - HAVRE-SAINT-PIERRE,6425,Quebec,212210,Iron Ore Mining
1156,G11768,Énergir CCU,8504,Quebec,221330,Steam and Air-Conditioning Supply
1157,G11769,Plant #1,4483,Ontario,325999,All Other Miscellaneous Chemical Product Manufacturing
1158,G11770,Division Goldex,8757,Quebec,212220,Gold and Silver Ore Mining
1159,G11771,Lieu d'enfouissement Sanitiare de la Ville de Sherbrooke,,Quebec,562210,Waste Treatment and Disposal
1160,G11772,Usine Mont-Royal,4361,Quebec,311940,Seasoning and Dressing Manufacturing
1161,G11773,McMaster University Medical Centre Co-generation Plant,,Ontario,622112,Paediatric Hospitals
1162,G11774,Juravinski Hospital and Cancer Center Cogeneration Plant,,Ontario,622111,General (except Paediatric) Hospitals
1163,G11775,Hamilton General Hospital Cogeneration Plant,,Ontario,622111,General (except Paediatric) Hospitals
1164,G11776,Fallsview Casino Resort,,Ontario,721120,Casino Hotels
1165,G11777,Elleh Sweet Gas Plant,18800,British Columbia,211110,Oil and gas extraction (except oil sands)
1166,G11778,617885 Ontario Limited o/a Jem Farms,,Ontario,111419,Other Food Crops Grown Under Cover
1167,G11779,Orangeline Farms Limited,,Ontario,111419,Other Food Crops Grown Under Cover
1168,G11780,Green Rise Foods Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1169,G11781,Envirofresh Produce Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1170,G11782,Cervini Farms (1993) Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1171,G11783,DiCiocco Farms Eastside Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1172,G11784,1808278 Ontario Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1173,G11785,Twin Peaks Hydroponics Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1174,G11786,Great Northern Hydroponics,,Ontario,111419,Other Food Crops Grown Under Cover
1175,G11787,Truly Green Farms,,Ontario,111419,Other Food Crops Grown Under Cover
1176,G11788,Allegro Acres Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1177,G11789,Ecotex Healthcare Linen Service LP,7070,Ontario,812320,Dry Cleaning and Laundry Services (except Coin-Operated)
1178,G11790,Sun-Brite Foods Inc.,,Ontario,311420,"Fruit and Vegetable Canning, Pickling and Drying"
1179,G11791,SUPER-PUFFT SNACKS CORPORATION,,Ontario,311919,Other Snack Food Manufacturing
1180,G11792,AMCO Farms Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1181,G11793,ARLANXEO Butyl,1944,Ontario,325210,Resin and Synthetic Rubber Manufacturing
1182,G11794,Division Laronde,99,Quebec,212220,Gold and Silver Ore Mining
1183,G11795,POLYCON INDUSTRIES,,Ontario,336390,Other Motor Vehicle Parts Manufacturing
1184,G11796,The Ottawa Hospital - Civic campus,,Ontario,622111,General (except Paediatric) Hospitals
1185,G11797,Ingleside,4441,Ontario,311515,"Butter, Cheese, and Dry and Condensed Dairy Products Manufacturing"
1186,G11799,TAQA LAPRISE B-40-E/94-H-5,21786,Alberta,211110,Oil and gas extraction (except oil sands)
1187,G11800,University of Waterloo-GHG,,Ontario,611310,Universities
1188,G11801,Greenhill Produce (2),,Ontario,111419,Other Food Crops Grown Under Cover
1189,G11802,Guelph,4423,Ontario,311515,"Butter, Cheese, and Dry and Condensed Dairy Products Manufacturing"
1190,G11803,Main Greenhouses,,Ontario,111419,Other Food Crops Grown Under Cover
1191,G11804,Mine Éléonore,8803,Quebec,212220,Gold and Silver Ore Mining
1192,G11808,Ashbridges Bay Treatment Plant,2240,Ontario,221320,Sewage Treatment Facilities
1193,G11809,Highland Creek Treatment Plant,4435,Ontario,221320,Sewage Treatment Facilities
1194,G11810,Lieux d'enfouissement technique d'Hébertville Station,29417,Quebec,913910,"Other Local, Municipal and Regional Public Administration"
1195,G11811,Enwave Windsor Limited Parnership,10133,Ontario,221330,Steam and Air-Conditioning Supply
1196,G11812,Johnson Electric Canada Ltd. - Stratford,3986,Ontario,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing
1197,G11813,GENPAK MISSISSAUGA,7270,Ontario,326140,Polystyrene Foam Product Manufacturing
1198,G11816,Countess Makepeace Comp Stn 03-18-022-17W4,,Alberta,211110,Oil and gas extraction (except oil sands)
1199,G11819,LET Saint-Flavien,,Quebec,562210,Waste Treatment and Disposal
1200,G11820,Usine de PCC de Windsor,2461,Quebec,327990,All Other Non-Metallic Mineral Product Manufacturing
1201,G11821,"Innophos Canada, Inc.",1054,Ontario,325189,All Other Basic Inorganic Chemical Manufacturing
1202,G11822,Physical Resources Service,,Ontario,611310,Universities
1203,G11823,Usine St-Laurent,1136,Quebec,336410,Aerospace Product and Parts Manufacturing
1204,G11824,Cambridge Manufacturing,,Ontario,311919,Other Snack Food Manufacturing
1205,G11825,Calgary Plant,6696,Alberta,311214,Rice Milling and Malt Manufacturing
1206,G11826,IKO Hawkesbury,10180,Ontario,324122,Asphalt Shingle and Coating Material Manufacturing
1207,G11827,IKO Madoc,10417,Ontario,212398,All Other Non-Metallic Mineral Mining and Quarrying
1208,G11828,Complexe environnemental St-Michel,8516,Quebec,562210,Waste Treatment and Disposal
1209,G11829,Vaudreuil-Dorion site,8559,Quebec,334410,Semiconductor and Other Electronic Component Manufacturing
1210,G11830,Pepsico Aliments Canada - Usine de Lauzon,6114,Quebec,311919,Other Snack Food Manufacturing
1211,G11831,Montreal Wallboard/Finishing Plant,5437,Quebec,327420,Gypsum Product Manufacturing
1212,G11832,Lieu d'enfouissement technique de Saint-Côme-Linière,,Quebec,562210,Waste Treatment and Disposal
1213,G11833,Usine St-Leonard,5479,Quebec,311515,"Butter, Cheese, and Dry and Condensed Dairy Products Manufacturing"
1214,G11834,1329606 Ontario Limited,,Ontario,111419,Other Food Crops Grown Under Cover
1215,G11835,Klassen Greenhouse Farms,,Ontario,111419,Other Food Crops Grown Under Cover
1216,G11836,Mucci Farms Ltd.,,Ontario,111419,Other Food Crops Grown Under Cover
1217,G11837,Pomas Farms Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1218,G11839,Agriville Farms Ltd,,Ontario,111419,Other Food Crops Grown Under Cover
1219,G11840,Southshore Greenhouses Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1220,G11841,Zochem,7095,Ontario,325189,All Other Basic Inorganic Chemical Manufacturing
1221,G11843,Nature Fresh Plant 1,,Ontario,111419,Other Food Crops Grown Under Cover
1222,G11844,Nature Fresh Plant 2,,Ontario,111419,Other Food Crops Grown Under Cover
1223,G11845,Kapital Produce Ltd,,Ontario,111419,Other Food Crops Grown Under Cover
1224,G11846,Platinum Produce,,Ontario,111419,Other Food Crops Grown Under Cover
1225,G11847,J.C. Fresh Farms Ltd.,,Ontario,111419,Other Food Crops Grown Under Cover
1226,G11848,IKO Calgary,6799,Alberta,324122,Asphalt Shingle and Coating Material Manufacturing
1227,G11849,Great Lakes Greenhouses Inc.,,Ontario,111419,Other Food Crops Grown Under Cover
1228,G11850,Arriva 02-25 Gas Plant,21222,Alberta,211110,Oil and gas extraction (except oil sands)
1229,G11851,Sunrite Greenhouses Ltd,,Ontario,111419,Other Food Crops Grown Under Cover
1230,G11852,Lieu d'enfouissement sanitaire Chibougamau,30991,Quebec,562210,Waste Treatment and Disposal
1231,G11854,Toronto Board Plant,10103,Ontario,327420,Gypsum Product Manufacturing
1232,G11855,Levesque Plywood Ltd.,10593,Ontario,321211,Hardwood Veneer and Plywood Mills
1233,G11875,Winnipeg Malt Plant,,Manitoba,311990,All Other Food Manufacturing
1234,G11876,Chaplin,,Saskatchewan,212393,Salt Mining
1235,G11877,Prairie Malt Limited,19257,Saskatchewan,311214,Rice Milling and Malt Manufacturing
1236,G11878,Max Aicher (North America) Limited,31751,Ontario,331221,Cold-Rolled Steel Shape Manufacturing
1237,G11879,City of Moose Jaw (Landfill),,Saskatchewan,562210,Waste Treatment and Disposal
1238,G11880,West Yellowhead Regional Landfill,,Alberta,562210,Waste Treatment and Disposal
1239,G11881,WDMLR Landfill,,Alberta,562210,Waste Treatment and Disposal
1240,G11882,Brock University,11472,Ontario,611310,Universities
1241,G11884,Meota West 06-24-046-18W3M,30688,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1242,G11885,Alliance Pipeline Ltd. - BC Pipeline System,,British Columbia,486210,Pipeline Transportation of Natural Gas
1243,G11886,LONDON,3198,Ontario,322220,Paper Bag and Coated and Treated Paper Manufacturing
1244,G11887,Coleville Compressor Station,6673,Saskatchewan,211110,Oil and gas extraction (except oil sands)
1245,G11888,Cargill Limited - Camrose Oilseed Processing,29203,Alberta,311224,Oilseed Processing
1246,G11893,Wapiti 13-05-067-08W6 BTY,,Alberta,211110,Oil and gas extraction (except oil sands)
1247,G11894,Copper Mountain Mine,30798,British Columbia,212233,Copper-Zinc Ore Mining
1248,G11896,Pioneer 2 Liquids Extraction Plant,29349,Alberta,211141,In-situ oil sands extraction
1249,G11897,Strachan 05-34-037-08W5 Compressor (GHGRP),,Alberta,211110,Oil and gas extraction (except oil sands)
1250,G11898,The Black Velvet Distilling Company,1864,Alberta,312140,Distilleries
1251,G11900,07-29-78-11-W6M,28167,Alberta,211110,Oil and gas extraction (except oil sands)
1252,G11902,Electric Utility - Generation - Remote Site,30561,Alberta,221112,Fossil-Fuel Electric Power Generation
1253,G11905,North Central Liquids Hub (NCLH) 05-27-079-17W6,30594,British Columbia,211110,Oil and gas extraction (except oil sands)
1254,G11906,Sunrise Comp Station 01-34,23872,British Columbia,211110,Oil and gas extraction (except oil sands)
1255,G11907,Saturn Comp Stn 09-27,24083,British Columbia,211110,Oil and gas extraction (except oil sands)
1256,G11908,Sunrise Gas Plant 04-26-078-17W6,29802,British Columbia,211110,Oil and gas extraction (except oil sands)
1257,G11909,Usine St-Hyacinthe,5478,Quebec,311515,"Butter, Cheese, and Dry and Condensed Dairy Products Manufacturing"
1258,G11910,Big Marble Farms,34792,Alberta,111419,Other Food Crops Grown Under Cover
1259,G11912,West Beg c-34-C/94-G-1,23157,British Columbia,211110,Oil and gas extraction (except oil sands)
1260,G11913,BUNGE CANADA - WAINWRIGHT PLANT,169,Alberta,311990,All Other Food Manufacturing
1261,G11914,Kaybob 05-33 Gas Battery,29794,Alberta,211110,Oil and gas extraction (except oil sands)
1262,G11915,Cypress Thorsby 7-14-49-1W5,24106,Alberta,211110,Oil and gas extraction (except oil sands)
1263,G11916,Thorhild,29499,Alberta,562210,Waste Treatment and Disposal
1264,G11919,Barrier Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1265,G11921,Bearspaw Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1266,G11922,Bighorn Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1267,G11924,Brazeau Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1268,G11925,Cascade Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1269,G11926,Ghost Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1270,G11927,Horseshoe Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1271,G11928,Interlakes Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
1272,G11929,Kananaskis Hydro Plant,,Alberta,221111,Hydro-Electric Power Generation
